customer_id,name,email,phone,gender,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
5682-DDDD1272,John White,john.white@example.com,+1-555-409-6000,Male,No,No,33,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,93.81,3079.46,0
4089-AAAA1273,Fiona Doe,fiona.doe@example.com,+1-555-160-6214,Male,Yes,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,59.27,2804.05,1
5014-BBBB1274,George Brown,george.brown@example.com,+1-555-332-6908,Male,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.26,411.31,0
1643-AAAA1275,Hannah Thomas,hannah.thomas@example.com,+1-555-647-5608,Female,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,23.39,938.54,1
2135-AAAA1276,Diana Doe,diana.doe@example.com,+1-555-249-3446,Male,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card,94.4,6433.05,1
4699-CCCC1277,Hannah Brown,hannah.brown@example.com,+1-555-657-4077,Male,No,No,42,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.11,4186.71,1
1161-BBBB1278,Jane Thomas,jane.thomas@example.com,+1-555-180-5755,Male,No,No,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.34,1367.97,1
7069-DDDD1279,George White,george.white@example.com,+1-555-127-3001,Female,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,90.86,1724.81,1
4402-DDDD1280,Charlie Johnson,charlie.johnson@example.com,+1-555-234-2789,Female,No,No,58,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.47,5145.55,0
4993-CCCC1281,Alice Smith,alice.smith@example.com,+1-555-404-8247,Male,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,77.76,1832.15,1
5855-BBBB1282,Fiona Johnson,fiona.johnson@example.com,+1-555-880-3907,Male,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,122.21,6614.32,0
1056-AAAA1283,Julia Brown,julia.brown@example.com,+1-555-490-7742,Male,No,No,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,87.91,5720.22,0
4237-AAAA1284,Jane Davis,jane.davis@example.com,+1-555-991-3270,Male,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,99.08,1177.22,1
5902-AAAA1285,Alice Thomas,alice.thomas@example.com,+1-555-936-8986,Female,No,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,93.95,2253.64,0
1619-BBBB1286,Ian Doe,ian.doe@example.com,+1-555-419-8273,Female,No,No,34,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,96.04,3279.11,0
5874-CCCC1287,John Clark,john.clark@example.com,+1-555-352-5294,Female,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.31,5381.04,0
3613-BBBB1288,Jane Doe,jane.doe@example.com,+1-555-155-8071,Female,No,No,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,91.61,720.89,0
6373-DDDD1289,Bob Hall,bob.hall@example.com,+1-555-506-2461,Male,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,91.9,1680.4,1
9857-DDDD1290,John Smith,john.smith@example.com,+1-555-850-6576,Male,Yes,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.91,5436.09,1
4557-DDDD1291,Diana Taylor,diana.taylor@example.com,+1-555-576-9677,Male,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,79.11,393.33,1
5982-AAAA1292,John Miller,john.miller@example.com,+1-555-952-1362,Female,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,112.61,2933.46,1
7925-BBBB1293,Fiona Taylor,fiona.taylor@example.com,+1-555-829-1211,Male,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,25.28,745.58,0
1634-AAAA1294,Alice Johnson,alice.johnson@example.com,+1-555-800-9014,Female,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,78.96,4247.67,0
8606-CCCC1295,Ian Thomas,ian.thomas@example.com,+1-555-976-3661,Female,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.73,952.43,1
6737-CCCC1296,Jane White,jane.white@example.com,+1-555-536-2093,Male,No,No,29,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.45,2288.44,1
8945-BBBB1297,George Wilson,george.wilson@example.com,+1-555-947-8744,Male,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,112.47,350.38,1
2156-AAAA1298,John Smith,john.smith@example.com,+1-555-809-2551,Male,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,103.86,6015.94,0
6653-CCCC1299,Bob Thomas,bob.thomas@example.com,+1-555-409-5155,Female,Yes,No,2,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,67.06,155.12,1
4868-CCCC1300,Jane Johnson,jane.johnson@example.com,+1-555-621-9500,Male,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,34.74,971.01,1
9435-DDDD1301,Jane Smith,jane.smith@example.com,+1-555-619-2405,Female,No,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,114.11,189.75,1
9606-CCCC1302,Alice Wilson,alice.wilson@example.com,+1-555-440-6721,Male,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.59,619.69,1
3886-AAAA1303,Hannah White,hannah.white@example.com,+1-555-648-3001,Female,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.81,2441.2,1
1861-DDDD1304,Hannah White,hannah.white@example.com,+1-555-183-9175,Female,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,106.62,1671.25,0
5914-BBBB1305,Fiona Miller,fiona.miller@example.com,+1-555-333-5857,Male,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,113.71,2582.51,1
4933-AAAA1306,John Davis,john.davis@example.com,+1-555-339-8271,Female,No,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.34,4569.85,1
1209-CCCC1307,Fiona Thomas,fiona.thomas@example.com,+1-555-822-5320,Female,Yes,Yes,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,108.17,6510.29,1
3157-BBBB1308,George Clark,george.clark@example.com,+1-555-378-6512,Male,Yes,No,32,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,84.26,2708.95,1
3189-DDDD1309,Ian Thomas,ian.thomas@example.com,+1-555-777-9593,Female,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,105.0,1574.71,0
7230-DDDD1310,Diana Johnson,diana.johnson@example.com,+1-555-145-4247,Male,Yes,No,13,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,66.68,849.79,0
2355-BBBB1311,Diana Davis,diana.davis@example.com,+1-555-884-6292,Female,Yes,No,5,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.66,315.27,1
9217-BBBB1312,Ethan Davis,ethan.davis@example.com,+1-555-403-3398,Male,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,79.17,4129.82,0
2650-AAAA1313,Alice Davis,alice.davis@example.com,+1-555-804-9283,Male,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,35.89,1475.45,0
3958-BBBB1314,Charlie Wilson,charlie.wilson@example.com,+1-555-260-6222,Female,Yes,Yes,53,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,89.63,4767.48,1
6990-CCCC1315,Bob Johnson,bob.johnson@example.com,+1-555-231-2312,Female,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.72,2160.08,0
2966-CCCC1316,Diana White,diana.white@example.com,+1-555-557-4172,Female,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,98.56,1469.32,1
1995-AAAA1317,Bob Thomas,bob.thomas@example.com,+1-555-912-4092,Female,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.85,210.75,1
3142-AAAA1318,George Johnson,george.johnson@example.com,+1-555-348-3632,Female,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.25,3541.44,1
1217-CCCC1319,Diana Thomas,diana.thomas@example.com,+1-555-412-5263,Male,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.21,915.93,0
3415-DDDD1320,Charlie White,charlie.white@example.com,+1-555-673-4704,Female,No,No,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,93.27,2971.74,0
2467-CCCC1321,Diana Doe,diana.doe@example.com,+1-555-315-6628,Male,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Mailed check,102.43,1550.91,1
3872-AAAA1322,Bob Taylor,bob.taylor@example.com,+1-555-273-5503,Male,Yes,No,70,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,82.67,5786.93,0
4487-DDDD1323,Ian Hall,ian.hall@example.com,+1-555-600-9290,Female,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.02,6873.84,1
9616-CCCC1324,George Smith,george.smith@example.com,+1-555-935-4128,Male,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,89.13,340.14,1
4078-CCCC1325,Julia White,julia.white@example.com,+1-555-346-9904,Male,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,92.97,996.99,1
5862-BBBB1326,Hannah Smith,hannah.smith@example.com,+1-555-942-9298,Male,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,106.07,2750.65,0
6867-CCCC1327,John Brown,john.brown@example.com,+1-555-147-7988,Male,Yes,No,61,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,53.43,3238.65,0
6473-CCCC1328,Diana Doe,diana.doe@example.com,+1-555-385-9237,Female,No,Yes,37,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,117.03,4332.15,0
5294-CCCC1329,John Thomas,john.thomas@example.com,+1-555-495-4131,Male,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.06,1933.0,1
4207-AAAA1330,Bob Davis,bob.davis@example.com,+1-555-246-4798,Female,Yes,No,40,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.97,3008.01,1
5383-AAAA1331,Diana Thomas,diana.thomas@example.com,+1-555-217-5724,Female,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,29.79,706.51,1
7862-CCCC1332,Charlie Smith,charlie.smith@example.com,+1-555-362-7535,Male,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.67,402.73,0
1810-DDDD1333,Alice Wilson,alice.wilson@example.com,+1-555-249-4317,Female,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.48,1704.29,0
3030-AAAA1334,Hannah Johnson,hannah.johnson@example.com,+1-555-600-5044,Female,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.04,2045.25,1
7033-BBBB1335,Charlie Miller,charlie.miller@example.com,+1-555-290-3221,Female,Yes,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,93.55,2886.4,0
2972-CCCC1336,George Hall,george.hall@example.com,+1-555-984-5267,Male,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.73,1824.2,0
9908-AAAA1337,Alice Miller,alice.miller@example.com,+1-555-775-5904,Female,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.4,2905.47,0
2727-DDDD1338,Ian Doe,ian.doe@example.com,+1-555-722-5814,Female,No,No,44,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,69.68,3078.54,0
6121-AAAA1339,George Thomas,george.thomas@example.com,+1-555-437-8237,Female,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,32.56,384.62,0
6680-BBBB1340,George Wilson,george.wilson@example.com,+1-555-197-3984,Male,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.08,683.9,0
8605-CCCC1341,Ian White,ian.white@example.com,+1-555-616-4256,Female,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.68,1079.82,0
1021-DDDD1342,Bob Clark,bob.clark@example.com,+1-555-815-5473,Male,No,No,69,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer,62.13,4293.32,0
5561-AAAA1343,John Smith,john.smith@example.com,+1-555-111-2432,Male,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.11,5458.76,1
4305-DDDD1344,Jane Clark,jane.clark@example.com,+1-555-850-1417,Male,No,No,54,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card,76.74,4169.68,0
8770-CCCC1345,Ian Johnson,ian.johnson@example.com,+1-555-430-1982,Male,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,94.72,2638.14,1
5892-BBBB1346,Jane Brown,jane.brown@example.com,+1-555-379-2138,Male,No,Yes,56,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,71.22,3975.43,0
9612-CCCC1347,Fiona Johnson,fiona.johnson@example.com,+1-555-980-5542,Male,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,93.58,6450.66,1
5436-BBBB1348,Bob Doe,bob.doe@example.com,+1-555-930-8632,Female,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,92.8,5392.45,0
7814-CCCC1349,John Davis,john.davis@example.com,+1-555-127-5288,Male,Yes,Yes,42,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,3376.94,1
5967-BBBB1350,Ethan Clark,ethan.clark@example.com,+1-555-912-8105,Female,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.31,988.57,0
7331-BBBB1351,Jane Davis,jane.davis@example.com,+1-555-355-8790,Female,No,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,122.28,8332.98,1
5165-CCCC1352,Hannah Johnson,hannah.johnson@example.com,+1-555-523-7234,Male,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.18,2003.93,1
4482-BBBB1353,Ethan Smith,ethan.smith@example.com,+1-555-747-5836,Female,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,74.2,2462.86,1
3884-CCCC1354,Julia Johnson,julia.johnson@example.com,+1-555-244-8595,Female,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card,107.23,7620.48,0
4877-BBBB1355,George Brown,george.brown@example.com,+1-555-341-6150,Female,Yes,Yes,56,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.22,3372.67,1
2615-BBBB1356,John Hall,john.hall@example.com,+1-555-872-6179,Female,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card,88.62,6390.1,0
7004-AAAA1357,Diana Smith,diana.smith@example.com,+1-555-700-2778,Male,Yes,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.25,3529.37,0
1226-BBBB1358,Hannah Smith,hannah.smith@example.com,+1-555-976-9780,Female,No,No,43,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,94.36,4062.58,0
1535-CCCC1359,Jane Johnson,jane.johnson@example.com,+1-555-372-2501,Male,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,99.36,1538.52,0
5365-BBBB1360,Jane Davis,jane.davis@example.com,+1-555-157-7902,Female,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,71.22,2724.25,1
6213-DDDD1361,Diana Smith,diana.smith@example.com,+1-555-604-8628,Female,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer,102.82,1531.46,1
4534-AAAA1362,Diana Smith,diana.smith@example.com,+1-555-707-2281,Male,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,36.94,178.59,0
1658-AAAA1363,George Johnson,george.johnson@example.com,+1-555-914-2269,Female,No,Yes,54,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,72.11,3918.1,0
8218-CCCC1364,Julia Smith,julia.smith@example.com,+1-555-339-3254,Female,No,No,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,67.94,3457.04,1
5991-CCCC1365,John Doe,john.doe@example.com,+1-555-651-9759,Female,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,93.87,972.72,0
9208-DDDD1366,Diana Smith,diana.smith@example.com,+1-555-259-4187,Male,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card,101.39,1231.99,1
2612-BBBB1367,Ethan Hall,ethan.hall@example.com,+1-555-311-1598,Female,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,33.21,105.72,1
9627-DDDD1368,Julia Brown,julia.brown@example.com,+1-555-406-7411,Male,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,27.65,515.07,0
4455-AAAA1369,Ethan Brown,ethan.brown@example.com,+1-555-143-2881,Female,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,93.98,3340.15,0
3733-DDDD1370,Ian Brown,ian.brown@example.com,+1-555-571-7152,Male,No,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,121.96,3042.03,1
9454-BBBB1371,Bob Clark,bob.clark@example.com,+1-555-768-2883,Male,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,95.43,3452.58,0
8950-BBBB1372,Julia Clark,julia.clark@example.com,+1-555-288-9572,Female,No,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.94,6323.66,1
7351-DDDD1373,Fiona Doe,fiona.doe@example.com,+1-555-931-6762,Female,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer,99.76,938.43,1
3512-BBBB1374,Fiona Clark,fiona.clark@example.com,+1-555-826-3162,Male,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.96,1724.93,0
8311-BBBB1375,Ian Smith,ian.smith@example.com,+1-555-601-2658,Male,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,95.26,5029.2,1
2274-DDDD1376,Ethan Wilson,ethan.wilson@example.com,+1-555-487-7582,Female,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,96.42,1765.96,0
1988-AAAA1377,Diana Brown,diana.brown@example.com,+1-555-969-3892,Male,No,Yes,43,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.59,4029.18,1
1017-CCCC1378,Charlie Smith,charlie.smith@example.com,+1-555-418-3982,Female,No,Yes,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,15.0,504.85,0
3763-AAAA1379,Jane Clark,jane.clark@example.com,+1-555-975-8871,Female,No,No,63,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.82,5630.36,0
6121-BBBB1380,Ethan Doe,ethan.doe@example.com,+1-555-543-8827,Female,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer,116.53,426.62,0
1913-BBBB1381,Fiona Wilson,fiona.wilson@example.com,+1-555-127-1635,Female,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,83.51,3417.25,0
8333-AAAA1382,Hannah Davis,hannah.davis@example.com,+1-555-497-1586,Male,Yes,Yes,45,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,68.94,3106.12,1
